"name","X2D_1.MaxLFQ.Intensity","X2D_2.MaxLFQ.Intensity","X2D_3.MaxLFQ.Intensity","X3D_1.MaxLFQ.Intensity","X3D_2.MaxLFQ.Intensity","X3D_3.MaxLFQ.Intensity","Protein","Protein.ID","Entry.Name","Gene","Protein.Length","Organism","Protein.Existence","Description","Protein.Probability","Top.Peptide.Probability","Combined.Total.Peptides","Combined.Spectral.Count","Combined.Unique.Spectral.Count","Combined.Total.Spectral.Count","X2D_1.Spectral.Count","X2D_2.Spectral.Count","X2D_3.Spectral.Count","X3D_1.Spectral.Count","X3D_2.Spectral.Count","X3D_3.Spectral.Count","X2D_1.Unique.Spectral.Count","X2D_2.Unique.Spectral.Count","X2D_3.Unique.Spectral.Count","X3D_1.Unique.Spectral.Count","X3D_2.Unique.Spectral.Count","X3D_3.Unique.Spectral.Count","X2D_1.Total.Spectral.Count","X2D_2.Total.Spectral.Count","X2D_3.Total.Spectral.Count","X3D_1.Total.Spectral.Count","X3D_2.Total.Spectral.Count","X3D_3.Total.Spectral.Count","X2D_1.Intensity","X2D_2.Intensity","X2D_3.Intensity","X3D_1.Intensity","X3D_2.Intensity","X3D_3.Intensity","Indistinguishable.Proteins","imputed","num_NAs","X2D_vs_X3D_CI.L","X2D_vs_X3D_CI.R","X2D_vs_X3D_diff","X2D_vs_X3D_p.adj","X2D_vs_X3D_p.val","significant","X2D_vs_X3D_significant"
"Q96GG9",24.0691558653198,23.8575547947536,23.9221816792139,24.136439528243,24.1906722926066,24.2788217656323,"sp|Q96GG9|DCNL1_HUMAN","Q96GG9","DCNL1_HUMAN","DCUN1D1",259,"Homo sapiens","1:Experimental evidence at protein level","DCN1-like protein 1",1,0.999,6,66,66,66,7,11,13,12,12,11,7,11,13,12,12,11,7,11,13,12,12,11,57333332,52311748,54223444,60045452,63164652,64386650,"",FALSE,0,-0.447393208565066,-0.0573009562314026,-0.252347082398234,0.0496804234275083,0.0181357925216559,FALSE,FALSE
"Q96GK7",22.9361334207677,23.2064329796952,23.0443204046688,22.9410676716601,22.8867740408962,22.9597889396621,"sp|Q96GK7|FAH2A_HUMAN","Q96GK7","FAH2A_HUMAN","FAHD2A",314,"Homo sapiens","1:Experimental evidence at protein level","Oxaloacetate tautomerase FAHD2A, mitochondrial",1,0.999,8,69,32,69,14,13,9,10,12,11,6,6,5,5,6,4,14,13,9,10,12,11,34161524,42642816,42800652,34513530,43653308,38616560,"",FALSE,0,-0.0697044497154621,0.3358752183243,0.133085384304419,0.266109016491756,0.16562892166049,FALSE,FALSE
"Q96GQ5",22.7074746734632,23.3290546236104,23.0514147478091,22.5404792700997,22.830055177421,22.7134772418953,"sp|Q96GQ5|RUSF1_HUMAN","Q96GQ5","RUSF1_HUMAN","RUSF1",468,"Homo sapiens","1:Experimental evidence at protein level","RUS family member 1",1,0.999,4,41,41,41,5,9,8,5,8,6,5,9,8,5,8,6,5,9,8,5,8,6,14134489,25574172,21496248,13416000,18318942,16401158,"",FALSE,0,-0.0411669492667138,0.71045518624452,0.334644118488903,0.142968568513526,0.0734721242224636,FALSE,FALSE
"Q96GQ7",23.1687646839652,23.3282793782738,23.1343077072957,22.8271162728677,22.7942742572525,22.8415108898461,"sp|Q96GQ7|DDX27_HUMAN","Q96GQ7","DDX27_HUMAN","DDX27",765,"Homo sapiens","1:Experimental evidence at protein level","Probable ATP-dependent RNA helicase DDX27",1,0.999,20,196,196,196,31,33,34,36,33,29,31,33,34,36,33,29,31,33,34,36,33,29,109125640,114468050,110583430,84339120,83568430,85413130,"",FALSE,0,0.209737303890736,0.569229595821594,0.389483449856165,0.0091509925065402,0.00128347699329481,FALSE,FALSE
"Q96GX9",23.9949851371706,24.0467849682966,24.0485119848648,24.2189374311443,24.2352460241434,24.1934462516002,"sp|Q96GX9|MTNB_HUMAN","Q96GX9","MTNB_HUMAN","APIP",242,"Homo sapiens","1:Experimental evidence at protein level","Methylthioribulose-1-phosphate dehydratase",1,0.999,16,139,139,139,19,21,25,24,29,21,19,21,25,24,29,21,19,21,25,24,29,21,95795130,98386680,107614730,115518890,130686616,156433540,"",FALSE,0,-0.334755617385633,-0.036809460318301,-0.185782538851967,0.0556211278747596,0.0212446020045088,FALSE,FALSE
"Q96HC4",24.9263413338567,24.6672577516503,24.8248783528015,24.7912850275598,24.7582955075902,24.8719409479371,"sp|Q96HC4|PDLI5_HUMAN","Q96HC4","PDLI5_HUMAN","PDLIM5",596,"Homo sapiens","1:Experimental evidence at protein level","PDZ and LIM domain protein 5",1,0.999,28,364,364,364,60,64,62,59,64,55,60,64,62,59,64,55,60,64,62,59,64,55,338214800,268791260,286336500,292168450,295563550,305053950,"",FALSE,0,-0.205096895792473,0.203067532606796,-0.00101468159283868,0.993838924466622,0.990994577643505,FALSE,FALSE
"Q96HE7",25.4869485376314,25.8240790862419,25.1597515645319,24.9901856095074,25.2999110300817,25.0461399893595,"sp|Q96HE7|ERO1A_HUMAN","Q96HE7","ERO1A_HUMAN","ERO1A",468,"Homo sapiens","1:Experimental evidence at protein level","ERO1-like protein alpha",1,0.999,28,468,458,468,87,79,78,71,77,76,85,77,76,71,75,74,87,79,78,71,77,76,545734900,674191360,442134820,403561730,476337300,390142050,"",FALSE,0,-0.0230699722159893,0.77943167852045,0.37818085315223,0.124274390377879,0.0611885357204059,FALSE,FALSE
"Q96HN2",21.8868348694717,22.1543125532133,22.0979549523289,22.3558214088485,22.4183341629109,22.4078989255886,"sp|Q96HN2|SAHH3_HUMAN","Q96HN2","SAHH3_HUMAN","AHCYL2",611,"Homo sapiens","1:Experimental evidence at protein level","S-adenosylhomocysteine hydrolase-like protein 2",1,0.999,18,23,23,199,2,3,4,7,5,2,2,3,4,7,5,2,28,32,32,38,37,32,7754811,8941792,9013817,11124243,11233286,8981336,"",FALSE,0,-0.55308029244524,-0.142221122444195,-0.347650707444718,0.0203051136697384,0.0050153852194065,FALSE,FALSE
"Q96HS1",26.3833621815113,26.6506614962015,26.3958986650464,25.618093412017,25.7017930364663,25.8464054379846,"sp|Q96HS1|PGAM5_HUMAN","Q96HS1","PGAM5_HUMAN","PGAM5",289,"Homo sapiens","1:Experimental evidence at protein level","Serine/threonine-protein phosphatase PGAM5, mitochondrial",1,0.999,19,247,247,247,49,52,45,37,33,31,49,52,45,37,33,31,49,52,45,37,33,31,316137800,284523420,325502900,273963040,136045400,242459230,"",FALSE,0,0.51459007017852,0.994496900682322,0.754543485430421,0.00305290368308657,0.000129007652911237,FALSE,FALSE
"Q96HY6",22.4497471448447,22.8935988135642,22.7002244327178,22.3641069955483,22.891518957439,22.952641992949,"sp|Q96HY6|DDRGK_HUMAN","Q96HY6","DDRGK_HUMAN","DDRGK1",314,"Homo sapiens","1:Experimental evidence at protein level","DDRGK domain-containing protein 1",1,0.999,4,27,27,27,2,6,4,6,5,4,2,6,4,6,5,4,2,6,4,6,5,4,14034910,18037780,16246590,12498613,17354006,18224536,"",FALSE,0,-0.476763905247609,0.366965535374583,-0.054899184936513,0.835342522255807,0.768387587265837,FALSE,FALSE
"Q96HY7",22.4349918545314,23.0317200460338,23.0294287823172,22.4434125408212,22.438998399364,22.5475676654553,"sp|Q96HY7|DHTK1_HUMAN","Q96HY7","DHTK1_HUMAN","DHTKD1",919,"Homo sapiens","1:Experimental evidence at protein level","2-oxoadipate dehydrogenase complex component E1",1,0.999,5,35,35,35,7,9,7,5,2,5,7,9,7,5,2,5,7,9,7,5,2,5,11658895,24056474,37614984,12315165,20240496,16842368,"",FALSE,0,-0.0255825346297364,0.736357252790926,0.355387359080595,0.127087276050005,0.0633011050554417,FALSE,FALSE
"Q96I15",21.2029766150262,20.9773459633263,21.4731746956344,21.9217486305719,21.9666383425637,21.9826336523658,"sp|Q96I15|SCLY_HUMAN","Q96I15","SCLY_HUMAN","SCLY",445,"Homo sapiens","1:Experimental evidence at protein level","Selenocysteine lyase",1,0.999,3,21,21,21,1,2,3,4,6,5,1,2,3,4,6,5,1,2,3,4,6,5,4192737.8,3175463.2,7090420.5,8664794,9192946,8873458,"",FALSE,0,-1.03005886760681,-0.448290033402866,-0.739174450504837,0.00568138913098806,0.000494991270034823,FALSE,FALSE
"Q96I24",25.1132288437387,24.9064695206363,25.2021692709171,24.9798459144515,24.8275741392967,24.891673120291,"sp|Q96I24|FUBP3_HUMAN","Q96I24","FUBP3_HUMAN","FUBP3",572,"Homo sapiens","1:Experimental evidence at protein level","Far upstream element-binding protein 3",1,0.999,22,149,149,214,23,24,23,31,23,25,23,24,23,31,23,25,33,35,33,43,35,35,175218400,162847540,170901380,172087860,136292480,151555660,"",FALSE,0,-0.0498150031711886,0.398331310673099,0.174258153750955,0.191865693685403,0.10904547896639,FALSE,FALSE
"Q96I25",23.0655665149532,22.9155969549689,23.2299438895098,23.0790952379029,23.1783343215501,23.1286866347588,"sp|Q96I25|SPF45_HUMAN","Q96I25","SPF45_HUMAN","RBM17",401,"Homo sapiens","1:Experimental evidence at protein level","Splicing factor 45",1,0.999,17,102,95,102,17,13,18,14,22,18,16,11,17,14,20,17,17,13,18,14,22,18,38513996,40127812,53465390,46538364,61386730,49786990,"",FALSE,0,-0.278559768389792,0.161887211869819,-0.0583362782599863,0.660880228837127,0.552775502200738,FALSE,FALSE
"Q96I59",23.5761828404061,24.0393715818612,23.2864590575397,22.8750709003982,23.4843977337139,22.9204091950505,"sp|Q96I59|SYNM_HUMAN","Q96I59","SYNM_HUMAN","NARS2",477,"Homo sapiens","1:Experimental evidence at protein level","Asparaginyl-tRNA synthetase",1,0.999,10,42,42,42,6,13,8,6,5,4,6,13,8,6,5,4,6,13,8,6,5,4,30965230,44760540,24038140,13430914,21099556,15964855,"",FALSE,0,0.00666895537318224,1.07475481172306,0.540711883548123,0.103994033669289,0.0478576687114938,FALSE,FALSE
"Q96I99",24.8208787529255,25.2027801261738,24.8006346242998,24.3012095338412,24.4902324614475,24.4374005708701,"sp|Q96I99|SUCB2_HUMAN","Q96I99","SUCB2_HUMAN","SUCLG2",432,"Homo sapiens","1:Experimental evidence at protein level","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",1,0.999,23,309,309,309,52,61,57,43,46,50,52,61,57,43,46,50,52,61,57,43,46,50,309335260,409685440,289975870,221566260,233051620,227942110,"",FALSE,0,0.244070858936714,0.819563099223489,0.531816979080102,0.0153000423689215,0.00314093018096997,FALSE,FALSE
"Q96IJ6",22.7681944228055,22.6258420342137,22.7882832180574,23.0851321932114,22.8584550674665,23.0526025427918,"sp|Q96IJ6|GMPPA_HUMAN","Q96IJ6","GMPPA_HUMAN","GMPPA",420,"Homo sapiens","1:Experimental evidence at protein level","Mannose-1-phosphate guanylyltransferase regulatory subunit alpha",1,0.999,8,64,64,64,10,12,10,13,11,8,10,12,10,13,11,8,10,12,10,13,11,8,33647624,29330584,26990420,42882270,36381190,34382092,"",FALSE,0,-0.481285441878715,-0.061294643716674,-0.271290042797695,0.0497761966846286,0.0182521768104759,FALSE,FALSE
"Q96IR7",23.161429932225,23.4829590762526,23.2041319958003,22.9259116866334,22.8959837448286,22.8849675471418,"sp|Q96IR7|HPDL_HUMAN","Q96IR7","HPDL_HUMAN","HPDL",371,"Homo sapiens","1:Experimental evidence at protein level","4-hydroxyphenylpyruvate dioxygenase-like protein",1,0.999,11,81,81,81,15,15,13,14,13,11,15,15,13,14,13,11,15,15,13,14,13,11,60487920,76456690,39432940,31396574,27089434,25947960,"",FALSE,0,0.151800731903483,0.609304618545893,0.380552675224688,0.0214471503575109,0.00547872952153427,FALSE,FALSE
"Q96IU4",24.3706463049661,24.481431646916,24.4999991240384,24.969712705618,25.1326550434347,25.0718880086076,"sp|Q96IU4|ABHEB_HUMAN","Q96IU4","ABHEB_HUMAN","ABHD14B",210,"Homo sapiens","1:Experimental evidence at protein level","Putative protein-lysine deacylase ABHD14B",1,0.999,7,150,150,150,22,19,23,28,28,30,22,19,23,28,28,30,22,19,23,28,28,30,103393240,107593976,110736500,151976780,174412380,165968540,"",FALSE,0,-0.788202952870999,-0.426582834955558,-0.607392893913278,0.00251856501356901,8.39014042500774e-05,FALSE,FALSE
"Q96IX5",24.6916561002577,25.0605255827992,24.4694926498726,24.2863616159,24.3850200372202,24.3295717699318,"sp|Q96IX5|ATPMK_HUMAN","Q96IX5","ATPMK_HUMAN","ATP5MK",58,"Homo sapiens","1:Experimental evidence at protein level","ATP synthase F(0) complex subunit k, mitochondrial",0.9996,0.999,2,35,35,35,5,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,32478930,48568970,32527592,25853712,28220332,27435196,"",FALSE,0,0.069103821215358,0.744710118702961,0.406906969959159,0.0619708075189594,0.024565202004305,FALSE,FALSE
"Q96IZ0",23.8977433675302,23.7062940726237,23.9042160120493,23.9038072083617,23.8602133810098,23.8254207860007,"sp|Q96IZ0|PAWR_HUMAN","Q96IZ0","PAWR_HUMAN","PAWR",340,"Homo sapiens","1:Experimental evidence at protein level","PRKC apoptosis WT1 regulator protein",1,0.999,13,90,90,90,18,14,17,14,16,11,18,14,17,14,16,11,18,14,17,14,16,11,75589560,63917284,79881656,66339372,68980660,75470890,"",FALSE,0,-0.214826365477792,0.160701083365213,-0.0270626410562897,0.818081774312906,0.744481178477775,FALSE,FALSE
"Q96J01",23.7547714155735,23.5326719615712,23.7402705455766,23.6427796446117,23.6863869273351,23.6299976567593,"sp|Q96J01|THOC3_HUMAN","Q96J01","THOC3_HUMAN","THOC3",351,"Homo sapiens","1:Experimental evidence at protein level","THO complex subunit 3",1,0.999,8,71,71,71,10,11,9,13,13,15,10,11,9,13,13,15,10,11,9,13,13,15,48282548,43579340,53951880,51215332,47219610,47496784,"",FALSE,0,-0.170597496454358,0.216297292464491,0.0228498980050666,0.848583395201539,0.789127034087364,FALSE,FALSE
"Q96J02",23.1494362576531,23.3854333807638,23.4468753103212,22.8569479703722,22.8142396898351,22.8000584913156,"sp|Q96J02|ITCH_HUMAN","Q96J02","ITCH_HUMAN","ITCH",903,"Homo sapiens","1:Experimental evidence at protein level","E3 ubiquitin-protein ligase Itchy homolog",1,0.999,13,57,54,63,12,10,11,9,9,6,11,10,11,8,8,6,13,11,13,10,9,7,33991364,40539060,41405390,28616400,22761836,16603953,"",FALSE,0,0.28712579291391,0.719873405229558,0.503499599071734,0.00721425815065534,0.000843295415965155,FALSE,FALSE
"Q96JB5",21.9835595571309,21.9546313719837,21.8573698694692,22.2531635074622,22.0272852600296,22.2476136381198,"sp|Q96JB5|CK5P3_HUMAN","Q96JB5","CK5P3_HUMAN","CDK5RAP3",506,"Homo sapiens","1:Experimental evidence at protein level","CDK5 regulatory subunit-associated protein 3",1,0.999,8,43,43,43,6,8,6,7,8,8,6,8,6,7,8,8,6,8,6,7,8,8,13328468,11699406,12145257,13646810,12673688,20735376,"",FALSE,0,-0.449512386481137,-0.0388220182040964,-0.244167202342616,0.0645596478405078,0.0259083428629301,FALSE,FALSE
"Q96JJ7",24.9648702472217,25.2792537117969,24.8953298165271,24.4431352813158,24.3422616203717,24.3340352235605,"sp|Q96JJ7|TMX3_HUMAN","Q96JJ7","TMX3_HUMAN","TMX3",454,"Homo sapiens","1:Experimental evidence at protein level","Protein disulfide-isomerase TMX3",1,0.999,15,148,148,148,28,35,23,19,22,21,28,35,23,19,22,21,28,35,23,19,22,21,146196670,203549400,147219920,106120100,97901096,122415630,"",FALSE,0,0.414108905240217,0.932572194958306,0.673340550099262,0.00520151026770544,0.000432513803612366,FALSE,FALSE
"Q96JM3",22.1930300312412,22.2998856041054,22.5726284161278,22.4318995029867,22.46105609611,22.1428680268277,"sp|Q96JM3|CHAP1_HUMAN","Q96JM3","CHAP1_HUMAN","CHAMP1",812,"Homo sapiens","1:Experimental evidence at protein level","Chromosome alignment-maintaining phosphoprotein 1",1,0.999,5,38,38,38,8,5,6,7,7,5,8,5,6,7,7,5,8,5,6,7,7,5,12020199,14271201,17943954,15002659,12575226,10398506,"",FALSE,0,-0.292371938428993,0.312185555462322,0.00990680851666426,0.961704970018079,0.940703577140839,FALSE,FALSE
"Q96JP5",22.3169566701699,22.2349530515456,22.5401862282987,22.1970291700263,22.1725994881989,22.2878717152905,"sp|Q96JP5|ZFP91_HUMAN","Q96JP5","ZFP91_HUMAN","ZFP91",570,"Homo sapiens","1:Experimental evidence at protein level","E3 ubiquitin-protein ligase ZFP91",1,0.999,5,32,32,32,5,6,6,5,6,4,5,6,6,5,6,4,5,6,6,5,6,4,8881002,13042984,14817044,8427762,11223989,11457593,"",FALSE,0,-0.0787117837853123,0.368442168117628,0.144865192166158,0.27170541762065,0.170371445072927,FALSE,FALSE
"Q96JQ2",24.067508873321,23.8127244363923,23.9328083934925,23.8693683932309,23.8606595386765,23.8289414456521,"sp|Q96JQ2|CLMN_HUMAN","Q96JQ2","CLMN_HUMAN","CLMN",1002,"Homo sapiens","1:Experimental evidence at protein level","Calmin",1,0.999,15,110,110,110,21,17,12,19,21,20,21,17,12,19,21,20,21,17,12,19,21,20,81964600,64443036,55625560,65961970,88742856,72755970,"",FALSE,0,-0.109770370559045,0.279151920989951,0.0846907752154529,0.456039631881377,0.339170151519192,FALSE,FALSE
"Q96K17",25.3375377912525,25.2604468148214,25.1258026105787,25.4712097494145,25.5938730941725,25.5492010011754,"sp|Q96K17|BT3L4_HUMAN","Q96K17","BT3L4_HUMAN","BTF3L4",158,"Homo sapiens","1:Experimental evidence at protein level","Transcription factor BTF3 homolog 4",1,0.999,6,60,60,60,10,6,8,9,15,12,10,6,8,9,15,12,10,6,8,9,15,12,77672240,77939096,75519340,96447140,116189430,109820530,"",FALSE,0,-0.487693409186406,-0.105971009553386,-0.296832209369896,0.0268469060710198,0.00769503088915063,FALSE,FALSE
"Q96KB5",23.446271578865,23.0916319836203,23.3986729852077,23.0809752539145,22.9923774050416,23.1092976032133,"sp|Q96KB5|TOPK_HUMAN","Q96KB5","TOPK_HUMAN","PBK",322,"Homo sapiens","1:Experimental evidence at protein level","Lymphokine-activated killer T-cell-originated protein kinase",1,0.999,10,74,74,74,9,12,16,15,11,11,9,12,16,15,11,11,9,12,16,15,11,11,54911384,47588256,54309660,43165290,41192076,45384660,"",FALSE,0,0.00161673026265746,0.50100079341981,0.251308761841234,0.105212384028134,0.048877290726265,FALSE,FALSE
"Q96KG9",21.9561461231689,21.7898596409137,21.8879231000718,22.0406136405226,22.1492621147382,22.1372192866039,"sp|Q96KG9|SCYL1_HUMAN","Q96KG9","SCYL1_HUMAN","SCYL1",808,"Homo sapiens","1:Experimental evidence at protein level","N-terminal kinase-like protein",1,0.999,10,34,34,34,3,4,4,7,8,8,3,4,4,7,8,8,3,4,4,7,8,8,7167154,12682346,13129742,19869908,24925144,24206172,"",FALSE,0,-0.408629269376359,-0.0534815157638096,-0.231055392570084,0.0489206979215833,0.0176891425939398,FALSE,FALSE
"Q96KM6",22.2047294855247,21.7479819933705,21.9632534048428,21.558506663714,21.9294550968137,22.1322430329903,"sp|Q96KM6|Z512B_HUMAN","Q96KM6","Z512B_HUMAN","ZNF512B",892,"Homo sapiens","1:Experimental evidence at protein level","Zinc finger protein 512B",1,0.999,8,24,24,24,2,4,3,4,7,4,2,4,3,4,7,4,2,4,3,4,7,4,5399659,10403085,11727290,6417068,8476465,8972951,"",FALSE,0,-0.301745298044546,0.498918691524497,0.0985866967399751,0.68497391011479,0.580397740631616,FALSE,FALSE
"Q96KN1",23.4930103122861,23.683821015227,23.6157033791396,23.4142592829076,23.4624524716076,23.3131858552401,"sp|Q96KN1|LRAT2_HUMAN","Q96KN1","LRAT2_HUMAN","LRATD2",310,"Homo sapiens","1:Experimental evidence at protein level","Protein LRATD2",1,0.999,9,87,87,87,11,15,14,16,16,15,11,15,14,16,16,15,11,15,14,16,16,15,48032044,64862612,61528396,54715348,57355916,59199780,"",FALSE,0,0.0105110650182077,0.391246999580054,0.200879032299131,0.0930780661398097,0.0412101361535035,FALSE,FALSE
"Q96KP4",26.1539631804639,26.1455145813467,26.1793246576333,26.5256070694669,26.5688924737212,26.4723429145144,"sp|Q96KP4|CNDP2_HUMAN","Q96KP4","CNDP2_HUMAN","CNDP2",475,"Homo sapiens","1:Experimental evidence at protein level","Cytosolic non-specific dipeptidase",1,0.999,35,624,624,624,93,94,92,114,121,110,93,94,92,114,121,110,93,94,92,114,121,110,640111100,632412200,653300600,822227650,1021290240,775488900,"",FALSE,0,-0.515966202990677,-0.20939382251501,-0.362680012752843,0.00689652267414694,0.000763395950608238,FALSE,FALSE
"Q96KR1",26.5362938218863,26.6138765335772,26.6695568970994,26.7168587272041,26.7011428235298,26.807837105392,"sp|Q96KR1|ZFR_HUMAN","Q96KR1","ZFR_HUMAN","ZFR",1074,"Homo sapiens","1:Experimental evidence at protein level","Zinc finger RNA-binding protein",1,0.999,21,190,190,190,25,29,31,40,38,27,25,29,31,40,38,27,25,29,31,40,38,27,226614080,228380180,65287776,302240800,274973630,253949330,"",FALSE,0,-0.304911127063817,0.0341701913551292,-0.135370467854344,0.181976387527068,0.101428223458619,FALSE,FALSE
"Q96L92",22.8867421374223,22.9950772927532,22.969234557875,22.9791036427468,22.9422738549744,23.1345458634077,"sp|Q96L92|SNX27_HUMAN","Q96L92","SNX27_HUMAN","SNX27",541,"Homo sapiens","1:Experimental evidence at protein level","Sorting nexin-27",1,0.999,13,77,77,77,14,14,12,14,11,12,14,14,12,14,11,12,14,14,12,14,11,12,27445572,29431168,30546154,28633076,44847164,39957430,"",FALSE,0,-0.254497310080474,0.117917728028261,-0.0682897910261069,0.534167110955081,0.416498892402271,FALSE,FALSE
"Q96LD4",22.4293264105339,22.2804803855298,22.410633531926,22.5302366468737,22.6148254118277,22.5875072035636,"sp|Q96LD4|TRI47_HUMAN","Q96LD4","TRI47_HUMAN","TRIM47",638,"Homo sapiens","1:Experimental evidence at protein level","E3 ubiquitin-protein ligase TRIM47",1,0.999,9,48,48,48,7,5,6,10,10,10,7,5,6,10,10,10,7,5,6,10,10,10,20599744,21889162,19120384,28591214,34527700,21979190,"",FALSE,0,-0.375496101819062,-0.032589854364472,-0.204042978091767,0.0644206688130651,0.0258174436082894,FALSE,FALSE
"Q96LW7",21.9049415003844,22.2123112831704,21.8837612889774,21.5493875134923,21.6940212297582,21.4872011861995,"sp|Q96LW7|CAR19_HUMAN","Q96LW7","CAR19_HUMAN","CARD19",228,"Homo sapiens","1:Experimental evidence at protein level","Caspase recruitment domain-containing protein 19",1,0.999,3,15,15,15,5,4,4,1,0,1,5,4,4,1,0,1,5,4,4,1,0,1,8637723,11121948,8831977,6831812.5,5805636,5233189.5,"",FALSE,0,0.165150638105938,0.681785457282121,0.42346804769403,0.0224755068012667,0.00590686710916607,FALSE,FALSE
"Q96M27",23.8198051667772,23.8281737787837,23.6907603102277,24.0996746288408,24.0865732751156,24.0885538911907,"sp|Q96M27|PRRC1_HUMAN","Q96M27","PRRC1_HUMAN","PRRC1",445,"Homo sapiens","1:Experimental evidence at protein level","Protein PRRC1",1,0.999,7,70,70,70,12,10,11,13,12,12,12,10,11,13,12,12,12,10,11,13,12,12,53468416,59034996,50224976,68279176,60864570,65530136,"",FALSE,0,-0.476020413918416,-0.148021278987191,-0.312020846452803,0.0138880511227775,0.0026806816234805,FALSE,FALSE
"Q96ME1",23.7218694653153,23.6631748887036,23.6959138750578,23.9455925221947,23.8891579214695,23.947372614633,"sp|Q96ME1|FXL18_HUMAN","Q96ME1","FXL18_HUMAN","FBXL18",718,"Homo sapiens","1:Experimental evidence at protein level","F-box/LRR-repeat protein 18",1,0.999,15,89,89,89,9,9,11,18,21,21,9,9,11,18,21,21,9,9,11,18,21,21,47906780,51475920,48621468,61703636,64987692,70019000,"",FALSE,0,-0.384706588433944,-0.0827366310463367,-0.23372160974014,0.0271462585204034,0.00787448720439182,FALSE,FALSE
"Q96ME7",22.0241410334592,22.3099016480189,22.5804589350538,22.7963041461253,22.854687316884,22.3979958776002,"sp|Q96ME7|ZN512_HUMAN","Q96ME7","ZN512_HUMAN","ZNF512",567,"Homo sapiens","1:Experimental evidence at protein level","Zinc finger protein 512",1,0.999,7,19,19,19,0,2,2,2,8,5,0,2,2,2,8,5,0,2,2,2,8,5,9080475,10219350,30597066,12635564,17818402,15759605,"",FALSE,0,-0.78141170469424,0.0250878886425426,-0.378161908025849,0.125558040628929,0.0622120248274643,FALSE,FALSE
"Q96MU7",22.777977637863,22.741653988537,22.8768484266298,22.8938946467117,22.9652857185061,23.20958276515,"sp|Q96MU7|YTDC1_HUMAN","Q96MU7","YTDC1_HUMAN","YTHDC1",727,"Homo sapiens","1:Experimental evidence at protein level","YTH domain-containing protein 1",1,0.999,8,71,71,71,16,13,7,15,14,6,16,13,7,15,14,6,16,13,7,15,14,6,25308084,22532304,25638252,27073366,25352912,33817908,"",FALSE,0,-0.455858198055686,0.00766947983032562,-0.22409435911268,0.116776759222304,0.0561598155038561,FALSE,FALSE
"Q96MW1",23.5423926298786,23.4110553827781,23.5345967654198,23.6728998551109,24.1246904017366,23.8723067394329,"sp|Q96MW1|CCD43_HUMAN","Q96MW1","CCD43_HUMAN","CCDC43",224,"Homo sapiens","1:Experimental evidence at protein level","Coiled-coil domain-containing protein 43",1,0.999,5,40,40,40,8,5,6,7,7,7,8,5,6,7,7,7,8,5,6,7,7,7,32830992,31770132,31546360,30358136,25906644,17391338,"",FALSE,0,-0.674251912179425,-0.113649566623113,-0.393950739401269,0.037819774422405,0.0124966103053312,FALSE,FALSE
